research_domain_en,research_domain_de,research_domain_fr,research_domain_en_short,research_domain_de_short,research_domain_fr_short,year,key_term,count
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2019,transformer net,0
"Mathematics, Informatics, Natural Sciences and Technology","Mathematik, Informatik, Naturwissenschaften und Technik","Mathématiques, informatique, sciences naturelles et technique",MINT,MINT,MINT,2019,voice recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,machine learning,23
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,neural net,3
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,artificial intellig,5
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,computer vision,2
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,deep learning,2
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,data mining,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,data science,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,pattern recognition,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,transfer learning,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,unsupervised learning,1
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,automated reasoning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,backpropagation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,expert system,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,face detection,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,feature extraction,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,generative adversarial net,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,gesture recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,image classification,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,image recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,image segmentation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,information retrieval,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,intelligent machine,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,kernel machine,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,knowledge representation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,machine intelligence,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,machine translation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,meta learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,multilayer perceptron,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,natural language processing,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,object detection,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,object identification,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,object recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,pose estimation,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,reinforcement learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,semantic search,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,semi supervised learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,sentiment analysis,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,speech recognition,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,statistical learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,supervised learning,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,text classification,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,transformer net,0
Life Sciences,Lebenswissenschaften,Sciences de la vie,LS,LW,SV,2019,voice recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,machine learning,14
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,neural net,6
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,artificial intellig,6
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,deep learning,4
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,generative adversarial net,4
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,data science,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,computer vision,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,data mining,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,feature extraction,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,machine translation,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,natural language processing,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,reinforcement learning,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,semi supervised learning,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,supervised learning,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,transfer learning,1
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,automated reasoning,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,backpropagation,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,expert system,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,face detection,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,gesture recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,image classification,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,image recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,image segmentation,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,information retrieval,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,intelligent machine,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,kernel machine,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,knowledge representation,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,machine intelligence,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,meta learning,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,multilayer perceptron,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,object detection,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,object identification,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,object recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,pattern recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,pose estimation,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,semantic search,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,sentiment analysis,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,speech recognition,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,statistical learning,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,text classification,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,transformer net,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,unsupervised learning,0
Multi-domain,gebietsübergreifend,Multi-domaines,Multi-domain,gebietsübergreifend,Multi-domaines,2019,voice recognition,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,artificial intellig,11
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,machine learning,11
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,natural language processing,7
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,data mining,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,data science,2
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,computer vision,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,deep learning,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,image classification,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,knowledge representation,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,neural net,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,pattern recognition,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,reinforcement learning,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,statistical learning,1
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,automated reasoning,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,backpropagation,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,expert system,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,face detection,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,feature extraction,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,generative adversarial net,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,gesture recognition,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,image recognition,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,image segmentation,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,information retrieval,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,intelligent machine,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,kernel machine,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,machine intelligence,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,machine translation,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,meta learning,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,multilayer perceptron,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,object detection,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,object identification,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,object recognition,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,pose estimation,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,semantic search,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,semi supervised learning,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,sentiment analysis,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,speech recognition,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,supervised learning,0
Social Sciences and Humanities,Geistes- und Sozialwissenschaften,Sciences humaines et sociales,SSH,GSW,SHS,2020,text classification,0
